folio,folio_agencia,referencia,auth,reserva,vendedor,concepto,pago_directo,pago_proveedor,pago_file,fecha,fecha_registro,cuenta_proceso,usuario_proceso,fecha_proceso,hora_proceso,monto,moneda,tipo_cambio,monto_recibido,cliente,forma_pago,banco,tarjeta,observaciones,serie_factura,folio_factura,cancelado,fecha_cancelacion,usuario_cancela,motivo_cancelacion,enviado,tiene_anexo,monedero,monto_monedero,folio_monedero,paypal,conekta,webpay,pol_vigencia,link_pago,pol_intento,pol_pagado,pol_fecha_pago,pol_codigo_auth,pol_tarjeta,pol_detalle_pago,pol_notas,pol_correo_enviado,token_pago
1507697,620,,,120,LucianaE,"PAGO NOVOTEL",0,0,0,2025-04-15,2025-05-26,NAXU4RWI,SalvadorR,2025-05-27,16:28,1066.08,USD,1.00,1066.08,389268,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1507698,621,,,164,LucianaE,"PAGO LES JARDINS",0,0,0,2025-04-14,2025-05-26,A7GG8C8Y,SalvadorR,2025-05-27,16:29,2609.65,EUR,1.00,2609.65,392677,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1507703,622,,,164,LucianaE,"PAGO VILLA MAIA",0,0,0,2025-02-12,2025-05-26,A7GG8C8Y,SalvadorR,2025-05-27,16:29,836.00,EUR,1.00,836.00,392677,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1507706,623,"COBRADO - STRIPE",,115,VeronicaN,"Joko Tanoyo - Vuelos internos",0,0,0,2025-03-03,2025-05-26,80W66F5A,SalvadorR,2025-05-29,13:16,2206.62,USD,1.00,2206.62,388856,8W0,,,"FEE 3.5%",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1507708,624,"COBRADO - STRIPE",,115,VeronicaN,"VUELOS INTERNOS PERU - MANDY BUDIMAN",0,0,0,2025-02-27,2025-05-26,80W66F5A,SalvadorR,2025-05-29,13:20,1013.26,USD,1.00,1013.26,388856,8W0,,,"FEE 3.5%",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1507711,625,"COBRADO - STRIPE",,115,VeronicaN,"AIDA TANIHAHA VUELOS INTERNOS PERU",0,0,0,2025-02-26,2025-05-26,80W66F5A,SalvadorR,2025-05-29,13:50,2206.62,USD,1.00,2206.62,388856,8W0,,,"FEE 3.5%",,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1508240,626,"COBRADO - CIBANCO USD",,173,LucianaE,"PAGO FINAL LUXURY JAPAN",0,0,0,2025-05-27,2025-05-27,33619SV9,SalvadorR,2025-05-28,10:52,11927.00,USD,1.00,11927.00,385066,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1508579,627,"COBRADO - STRIPE",,328,SalvadorR,"PAGO FEE DE EMISION",0,0,0,2025-05-08,2025-05-27,80W66F5A,SalvadorR,2025-07-10,13:15,70.00,USD,1.00,70.00,411784,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1508865,628,"COBRADO - CHASE ",,186,VeronicaN,"PAGO CHOFER LUCRECIA FIERRO",0,0,0,2025-01-23,2025-05-28,80W66F5A,SalvadorR,2025-05-28,10:54,120060.00,USD,20.70,5800.00,397652,HHW,,," JPMORGAN
Internal reference 1358100023ES
USD $5,800.00",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1508866,629,"COBRADO - CHASE ",,186,VeronicaN,"PAGO EXTRAS CHOFER LUCRECIA ",0,0,0,2025-02-20,2025-05-28,80W66F5A,SalvadorR,2025-05-28,10:56,14455.00,USD,20.65,700.00,397652,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509015,630,,,376,PaulinaV,"Pago de Hospedaje",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-05-29,10:53,1750.00,USD,1.00,1750.00,415185,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509020,631,,,149,DianaM,"Pago de vuelo INV-LHR/Augusto y Lucia",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-06-02,12:43,1213.60,USD,1.00,1213.60,392872,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509024,632,,,149,DianaM,"Vuelo MTY-MEX-CDG-LHR-MEX/Augusto y Lucia",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-06-02,12:42,7923.40,USD,1.00,7923.40,392872,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509110,633,,,377,DianaM,"Pago de hospedaje",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-05-29,10:51,28779.60,USD,1.00,28779.60,415362,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509153,634,"COBRADO - WISE USD",,262,DianaM,"Pago de boletos aéreos",0,0,0,2025-05-02,2025-05-28,VR3GV6U0,SalvadorR,2025-05-29,09:33,54971.00,USD,1.00,54971.00,408061,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509172,635,,,172,LucianaE,"PAGO 20% BAWAH, UPGRADE AMANJIWO, HYATT INCHEON & OKURA TOKYO",0,0,0,2025-05-28,2025-05-28,,,0000-00-00,,4330.88,USD,1.00,4330.88,395771,HHW,,,"$85,101.79 MXN",,0,1,2025-06-09,SalvadorR,"SE SUSTITUYE POR RC765",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509197,636,,,347,AriadnaR,"ANTICIPO VIAJE",0,0,0,2025-05-28,2025-05-28,X40DP1R7,AriadnaR,2025-05-28,13:02,2544.53,MXN,19.65,50000.00,373588,4ZP,,,,,0,1,2025-05-28,AriadnaR,"prueba - AR",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509213,637,"VENTA DIRECTA",,196,DianaM,"Pago de hospedaje",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-05-30,13:02,513.06,USD,1.00,513.06,399922,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509352,638,,,379,DianaM,"Pago de hospedaje",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-05-30,07:52,90569.23,USD,1.00,90569.23,403373,4E2,,,,,0,1,2025-06-19,SalvadorR,"se sustituye por rc970",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509416,639,"COBRADO - CIBANCO MXN",,355,VeronicaN,"PAGO AFRICA",0,0,0,2025-05-29,2025-05-28,X40DP1R7,AriadnaR,2025-06-05,23:16,15267.18,MXN,19.65,300000.00,384434,EFE,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509434,640,"COBRADO - STRIPE",,115,VeronicaN,"DEPOSITO SILVERSEA AIDA TANIHAHA",0,0,0,2025-01-21,2025-05-28,80W66F5A,SalvadorR,2025-05-29,12:59,9418.50,USD,1.00,9418.50,388856,8W0,,,https://buy.stripe.com/5kA14Yg6G2xZ8G414y,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509436,641,"COBRADO - STRIPE",,115,VeronicaN,"DEPOSITO SILVERSEA MARLINA GUNAWAN",0,0,0,2025-01-27,2025-05-28,80W66F5A,SalvadorR,2025-05-29,13:34,9100.00,USD,1.00,9100.00,388856,8W0,,,https://buy.stripe.com/3cs5le1bMegHg8weVr,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509440,642,"COBRADO - STRIPE",,115,VeronicaN,"DEPOSITO SILVERSEA WIDJAJA",0,0,0,2025-01-22,2025-05-28,80W66F5A,SalvadorR,2025-05-29,13:44,22407.75,USD,1.00,22407.75,388856,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509453,643,"COBRADO - STRIPE",,157,VeronicaN,"50% EGIPTO",0,0,0,2025-05-29,2025-05-28,80W66F5A,SalvadorR,2025-05-30,13:56,23714.43,USD,1.00,23714.43,394164,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509456,644,"COBRADO - STRIPE",,157,VeronicaN,"50% EGIPTO LEONARDO PACHECO",0,0,0,2025-05-30,2025-05-28,80W66F5A,SalvadorR,2025-06-03,09:29,15483.60,USD,1.00,15483.60,394164,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1509471,645,,,380,DianaM,"Pago de hospedaje",0,0,0,2025-05-28,2025-05-28,NAXU4RWI,SalvadorR,2025-05-30,07:53,7136.40,USD,1.00,7136.40,376993,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510080,646,,,149,DianaM,"Hoteles pago 1",0,0,0,2025-06-03,2025-05-29,X40DP1R7,SalvadorR,2025-06-05,11:24,10127.23,MXN,19.65,199000.00,392872,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510084,647,"COBRADO -CIBANCO MXN",,149,DianaM,"Hoteles pago 2",0,0,0,2025-06-02,2025-05-29,X40DP1R7,SalvadorR,2025-06-02,12:30,19009.29,MXN,19.60,372582.00,392872,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510126,648,"COBRADO - CHASE ",,382,LucianaE,"PAGO AMANGIRI",0,0,0,2025-05-28,2025-05-29,80W66F5A,SalvadorR,2025-05-29,12:18,16000.00,USD,1.00,16000.00,395701,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510202,649,,,370,DianaM,"Vuelos MEX-ZLO-MEX",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-29,15:52,3146.33,USD,1.00,3146.33,386749,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510220,650,,,384,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,07:55,4324.59,USD,1.00,4324.59,415448,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510232,651,,,369,MinervaH,"PAGO TOTAL DE VIAJE",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-06-04,09:29,2758.02,USD,1.00,2758.02,414935,4E2,,,,,0,1,2025-06-04,SalvadorR,"SUSTITUYE RC 699",0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510235,652,,,369,MinervaH,"PAGO TOTAL DE VIAJE",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-06-03,13:00,2547.00,USD,1.00,2547.00,414935,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510240,653,"COBRADO - CIBANCO MXN",,126,DianaM,"Servicios terrestres",0,0,0,2025-05-28,2025-05-29,X40DP1R7,SalvadorR,2025-05-30,10:57,4122.49,MXN,22.45,92550.00,378596,HHW,,,,,0,1,2025-09-08,SalvadorR,"se registra en el folio 282",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510247,654,,,236,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,12:57,12108.00,USD,1.00,12108.00,404967,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510252,655,,,235,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,12:58,1928.00,USD,1.00,1928.00,384399,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510259,656,,,281,DianaM,"Pago de traslados",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,12:48,4403.08,USD,1.00,4403.08,387390,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510268,657,,,284,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,12:48,19328.54,USD,1.00,19328.54,389657,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510269,658,,,369,MinervaH,"PAGO TOTAL DE VIAJE",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-06-04,09:30,2894.40,USD,1.00,2894.40,414935,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510274,659,,,285,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,12:51,4276.47,USD,1.00,4276.47,387390,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510339,660,,,371,DianaM,"Vuelo CDG-TLV-MXP/CIMFLE",0,0,0,2025-05-29,2025-05-29,80W66F5A,SalvadorR,2025-06-03,13:06,4536.36,USD,1.00,4536.36,415292,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510390,661,,,371,DianaM,"Vuelo CDG-TLV-MXP/DDCTYR",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-06-03,13:07,3722.52,USD,1.00,3722.52,415292,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510421,662,,,371,DianaM,"Otros Cargos CDG-TLV-MXP/DDCTYR",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-06-03,13:05,280.00,USD,1.00,280.00,415292,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510422,663,"COBRADO - STRIPE",,371,DianaM,"Fee de emisión/DDCTYR-CIMFLE",0,0,0,2025-05-30,2025-05-29,80W66F5A,SalvadorR,2025-06-04,09:16,175.00,USD,1.00,175.00,415292,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510431,664,,,385,DianaM,"Pago de hospedaje",0,0,0,2025-05-29,2025-05-29,NAXU4RWI,SalvadorR,2025-05-30,07:56,3000.00,USD,1.00,3000.00,378589,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510596,665,"COBRADO - STRIPE",,138,DianaM,"Alana Ghitman pago",0,0,0,2025-02-03,2025-05-29,80W66F5A,SalvadorR,2025-05-29,16:20,13312.50,USD,20.93,636.20,392002,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510598,666,"COBRADO - STRIPE",,138,DianaM,"Pablo Wallentin pago",0,0,0,2025-02-07,2025-05-29,80W66F5A,SalvadorR,2025-05-29,16:27,15509.51,USD,20.90,741.96,392002,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1510599,667,"COBRADO - STRIPE",,138,DianaM,"Sofía Sacal pago",0,0,0,2025-02-04,2025-05-29,80W66F5A,SalvadorR,2025-05-29,16:34,15509.51,USD,20.76,747.05,392002,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511305,668,"VENTA DIRECTA",,386,PaulinaV,"Pago de Hospedaje",0,0,0,2025-05-30,2025-05-30,NAXU4RWI,AriadnaR,2025-06-05,20:37,740.00,USD,1.00,740.00,415789,4E2,,,"Pago en CAD",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511344,669,"COBRADO - CIBANCO MXN",,381,AndreaM,"Pago total del viaje - Disney ",0,0,0,2025-05-29,2025-05-30,X40DP1R7,SalvadorR,2025-05-30,11:50,14250.00,MXN,19.60,279300.00,396617,HHW,Banamex,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511381,670,,,387,DianaM,"Pago de hospedaje",0,0,0,2025-05-30,2025-05-30,NAXU4RWI,SalvadorR,2025-05-30,12:45,25787.64,USD,1.00,25787.64,404968,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511523,671,"VENTA DIRECTA",,251,ClaudiaF,"Pago Hotel Arioso",0,0,0,2025-05-30,2025-05-30,A7GG8C8Y,AriadnaR,2025-06-05,20:40,1809.50,EUR,1.00,1809.50,394544,4E2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511886,672,"COBRADO - CHASE ",,57,VeronicaN,"1ER PAGO PETRA PABLO SEPULVEDA",0,0,0,2025-05-27,2025-05-30,80W66F5A,SalvadorR,2025-05-30,17:31,5692.50,USD,1.00,5692.50,384256,HHW,"JP MORGAN CHASE",,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1511889,673,"COBRADO - CHASE ",,57,VeronicaN,"ULTIMO PAGO EGIPTO PABLO SEPULVEDA",0,0,0,2025-05-27,2025-05-30,80W66F5A,SalvadorR,2025-05-30,17:32,27112.50,USD,1.00,27112.50,384256,HHW,"JP MORGAN CHASE",,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1512369,674,"COBRADO - CHASE ",,388,LucianaE,"GORA KADAN + 30% DEPOSITO LUX JAP",0,0,0,2025-05-30,2025-05-30,80W66F5A,SalvadorR,2025-06-03,10:58,3479.00,USD,1.00,3479.00,415681,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513306,675,"VENTA DIRECTA",,251,ClaudiaF,"Pago Hilton Molino",0,0,0,2025-06-01,2025-06-01,A7GG8C8Y,AriadnaR,2025-06-05,20:41,2462.52,EUR,1.00,2462.52,394544,4E2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513456,676,"COBRADO - STRIPE",,391,LucianaE,"ANTICIPO LUX JAPAN",0,0,0,2025-06-04,2025-06-02,80W66F5A,SalvadorR,2025-06-05,14:22,3481.92,USD,1.00,3481.92,415898,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513462,677,"COBRADO - STRIPE",,389,LucianaE,"ANTICIPO LUXURY JAPAN",0,0,0,2025-06-05,2025-06-02,80W66F5A,SalvadorR,2025-06-06,14:12,3861.50,USD,1.00,3861.50,415888,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513537,678,,,163,DianaM,"Traslados Rolzo",0,0,0,2025-06-02,2025-06-02,A7GG8C8Y,SalvadorR,2025-06-03,12:56,1365.00,EUR,1.00,1365.00,394464,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513877,679,,,149,DianaM,"Pago prueba",0,0,0,2025-05-30,2025-06-02,X40DP1R7,SalvadorR,2025-06-02,12:45,50.89,MXN,19.65,1000.00,392872,HHW,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513961,680,,,396,DianaM,"Pago de hospedaje",0,0,0,2025-06-02,2025-06-02,NAXU4RWI,SalvadorR,2025-06-03,13:12,3432.63,USD,1.00,3432.63,387390,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513968,681,,,397,LucianaE,"ANTICIPO LUX JAPAN",0,0,0,2025-05-28,2025-06-02,,,0000-00-00,,9342.92,USD,1.00,9342.92,415350,HHW,,,"TC DE HOY 19.48",,0,1,2025-06-05,SalvadorR,"SE SUSTITUYE POR EL RC 714",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1513969,682,,,397,LucianaE,"LIQUIDACION LUXURY JAPAN",0,0,0,2025-06-02,2025-06-02,,,0000-00-00,,10355.08,USD,1.00,10355.08,415350,HHW,,,"TC 19.48",,0,1,2025-06-10,SalvadorR,"SE SUSTITUYE POR RC766",0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514245,683,"VENTA DIRECTA",,394,DianaM,"Vuelo MEX-LHR-MEX/Camila Vainer",0,0,0,2025-06-02,2025-06-02,NAXU4RWI,SalvadorR,2025-06-03,13:10,7188.58,USD,1.00,7188.58,377394,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514247,684,"COBRADO - STRIPE",,394,DianaM,"Fee de emisión Vuelo MEX-LHR-MEX/Camila Vainer",0,0,0,2025-01-06,2025-06-02,80W66F5A,SalvadorR,2025-07-08,14:04,35.00,USD,1.00,35.00,377394,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514386,685,"VENTA DIRECTA",,398,ClaudiaF,"Primero Pago Masseria Calderisi",0,0,0,2025-06-02,2025-06-02,A7GG8C8Y,SalvadorR,2025-07-09,13:22,2120.00,EUR,1.00,2120.00,416419,4E2,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514601,686,,,395,DianaM,"Pago de hospedaje",0,0,0,2025-06-02,2025-06-02,NAXU4RWI,SalvadorR,2025-06-03,13:11,1211.96,USD,1.00,1211.96,370757,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514635,687,"COBRADO - CIBANCO MXN",,134,DianaM,"Pago de Small Car, London Eye y Warner Bros",0,0,0,2025-06-06,2025-06-02,X40DP1R7,AriadnaR,2025-06-19,22:16,1529.26,MXN,19.48,29790.00,381152,EFE,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514807,688,,,382,LucianaE,"PAGO VUELO AM",0,0,0,2025-05-30,2025-06-02,NAXU4RWI,SalvadorR,2025-06-03,13:08,1151.68,USD,1.00,1151.68,395701,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514811,689,,,382,LucianaE,"PAGO VUELO AA",0,0,0,2025-05-30,2025-06-02,NAXU4RWI,SalvadorR,2025-06-03,13:09,636.16,USD,1.00,636.16,395701,4E2,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1514812,690,"COBRADO - STRIPE",,382,LucianaE,"PAGO FEE EMISION",0,0,0,2025-06-03,2025-06-02,80W66F5A,SalvadorR,2025-06-11,10:16,70.00,USD,1.00,70.00,395701,8W0,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515143,691,"COBRADO - CHASE ",,302,VeronicaN,"PAGO FINAL LODGE",0,0,0,2025-06-02,2025-06-03,80W66F5A,SalvadorR,2025-06-03,12:59,34000.00,USD,1.00,34000.00,410709,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515144,692,"COBRADO - STRIPE",,209,VeronicaN,"PAGO TEMPO VIP",0,0,0,2025-04-18,2025-06-03,80W66F5A,SalvadorR,2025-06-03,09:34,1713.80,USD,1.00,1713.80,401848,8W0,,,https://buy.stripe.com/3cs292g6G2xZ5tS15c,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515415,693,"COBRADO - CIBANCO MXN",,292,DianaM,"Pago de Casa Monti OK",0,0,0,2025-06-02,2025-06-03,X40DP1R7,SalvadorR,2025-06-04,09:03,5238.93,MXN,22.40,117352.00,377295,HHW,,,,,0,0,0000-00-00,,,0,1,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515701,694,"COBRADO - STRIPE",,369,SalvadorR,"FEE DE EMISION",0,0,0,2025-05-29,2025-06-03,80W66F5A,SalvadorR,2025-06-11,10:22,95.00,USD,1.00,95.00,414935,8W0,,,,,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515928,695,"VENTA DIRECTA",,399,PaulinaV,"Pago de Hospedaje",0,0,0,2025-06-05,2025-06-03,NAXU4RWI,AriadnaR,2025-06-05,20:57,5235.00,USD,1.00,5235.00,415185,4E2,,,"Pago en CAD",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515936,696,"VENTA DIRECTA",,400,PaulinaV,"Pago de Hospedaje",0,0,0,2025-06-05,2025-06-03,NAXU4RWI,AriadnaR,2025-06-05,20:58,1740.00,USD,1.00,1740.00,415789,4E2,,,"PAGO EN CAD",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
1515945,697,"VENTA DIRECTA",,401,PaulinaV,"Pago de Hospedaje",0,0,0,2025-06-05,2025-06-03,NAXU4RWI,AriadnaR,2025-06-05,21:00,4326.00,USD,1.00,4326.00,415185,4E2,,,"Pago en CAD",,0,0,0000-00-00,,,0,0,0,0.00,0,0,0,0,0000-00-00,,0,0,0000-00-00,,,,,0,
